date,id,name,y_items,y_actual_cost,total_list_size
01/09/2018,P84055,MERSEYBANK SURGERY,74,126.48,2712
01/09/2018,P84611,"DR CHIU, KOH AND GAN",167,465.02,6058
01/09/2018,P84049,THE AVENUE MEDICAL CENTRE,301,1055.12,10369
01/09/2018,P84637,DR KHAN'S PRACTICE,80,190.42,2746
01/09/2018,P84028,GORTON MEDICAL CENTRE,245,433.14,8316
01/09/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,147,410.69,4415
01/09/2018,P84690,DAM HEAD MEDICAL CENTRE,94,156.42,2785
01/09/2018,P84029,BENCHILL MEDICAL PRACTICE,330,897.24,9650
01/09/2018,P84025,ST GEORGE'S MEDICAL CENTRE,258,531.8,7000
01/09/2018,P84033,BEACON MEDICAL CENTRE,161,428.85,4014
01/09/2018,P84014,RK MEDICAL PRACTICE,218,492.67,4816
01/09/2018,Y02849,CITY HEALTH CENTRE,636,1396.94,12728
01/09/2018,Y02890,HAWTHORN MC,295,1089.58,5118
01/09/2018,Y01695,MP VICTORIA MILL,195,489.97,2598
01/10/2018,P84683,THE DOC'S SURGERY,58,120.24,7762
01/10/2018,P84005,THE VALLANCE CENTRE,75,159.67,9319
01/10/2018,P84630,THE ARCH MEDICAL PRACTICE,153,427.42,17642
01/10/2018,P84068,CHORLTON FAMILY PRACTICE,161,828.75,15495
01/10/2018,P84631,ARTANE MEDICAL CENTRE,19,22.69,1596
01/10/2018,P84018,MAULDETH MEDICAL CENTRE,77,107.87,6423
01/10/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,294,724.41,24150
01/10/2018,P84023,SURREY LODGE PRACTICE,106,231.75,8155
01/10/2018,P84669,CORNBROOK MEDICAL PRACTICE,165,409.64,12603
01/10/2018,P84039,THE RANGE MEDICAL CENTRE,107,229.78,7940
01/10/2018,P84035,BODEY MEDICAL CENTRE,235,533.74,16667
01/10/2018,P84665,AL-SHIFA MEDICAL CENTRE,40,56.93,2777
01/10/2018,P84616,MANCHESTER MEDICAL,110,460.48,7437
01/10/2018,P84652,CORKLAND ROAD MEDICAL PRACTICE,110,297.5,7389
01/10/2018,P84682,BURNAGE HEALTHCARE PRACTICE,37,91.96,2346
01/10/2018,P84639,FALLOWFIELD MEDICAL CENTRE,36,71.14,2274
01/10/2018,P84009,AILSA CRAIG MEDICAL CENTRE,171,1155.52,10797
01/10/2018,Y02520,SIMPSON MEDICAL PRACTICE,93,325.72,5677
01/10/2018,P84034,BARLOW MEDICAL CENTRE,246,583.26,14970
01/10/2018,P84650,THE ALEXANDRA PRACTICE,96,217.61,5801
01/10/2018,P84017,LADYBARN GROUP PRACTICE,179,578.71,10696
01/10/2018,P84010,THE BORCHARDT MEDICAL CENTRE,174,355.46,10344
01/10/2018,P84027,WEST POINT MEDICAL CENTRE,124,375.68,7366
01/10/2018,P84689,LONGSIGHT MEDICAL PRACTICE,81,218.98,4770
01/10/2018,P84050,MOUNT ROAD SURGERY,138,391.22,8052
01/10/2018,Y02960,NEW BANK HEALTH,106,339.5,5976
01/10/2018,P84026,DICKENSON ROAD MEDICAL CENTRE,133,519.44,7377
01/10/2018,P84064,NEW ISLINGTON MEDICAL CENTRE,110,228.81,6038
01/10/2018,P84626,WILMSLOW ROAD SURGERY,88,171.95,4803
01/10/2018,P84635,THE WHITSWOOD PRACTICE,74,230.95,4018
01/10/2018,P84022,KINGSWAY MEDICAL PRACTICE,118,252.27,6036
01/10/2018,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,214,475.98,10540
01/10/2018,P84038,ASHVILLE SURGERY,194,787.76,9542
01/10/2018,P84053,ASHCROFT SURGERY,168,518.22,7997
01/10/2018,P84645,PARK VIEW MEDICAL CENTRE,134,504.23,6348
01/10/2018,P84056,PRINCESS ROAD SURGERY,109,191.71,5062
01/10/2018,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,305,523.71,13972
01/10/2018,P84061,BROOKLANDS MEDICAL PRACTICE,130,386.83,5953
01/10/2018,P84037,DR CUNNINGHAM & PARTNERS,151,537.05,6803
01/10/2018,P84052,WEST GORTON MEDICAL PRACTICE,154,514.22,6919
01/10/2018,P84062,BROOKDALE SURGERY,53,133.64,2340
01/10/2018,P84640,QUEENS MEDICAL CENTRE,88,286.71,3827
01/10/2018,P84032,DRS HANIF & BANNURU,146,443.85,6281
01/10/2018,P84041,CORNERSTONE FAMILY PRACTICE,166,381.26,7109
01/10/2018,P84030,NEW COLLEGIATE MEDICAL CENTRE,329,1129.29,14003
01/10/2018,P84074,WELLFIELD MEDICAL CENTRE,240,694.62,10137
01/10/2018,P84020,PEEL HALL MEDICAL CENTRE,218,531.57,9196
01/10/2018,P84672,WOODLANDS MEDICAL PRACTICE,77,217.55,3240
01/10/2018,P84051,EASTLANDS MEDICAL CENTRE,126,334.7,5279
01/10/2018,P84684,JOLLY MEDICAL CENTRE,96,167.53,3980
01/10/2018,P84679,WILLOWBANK SURGERY,43,81.17,1780
01/10/2018,P84070,NEWTON HEATH MEDICAL CENTRE,162,278.89,6695
01/10/2018,P84021,THE MAPLES MEDICAL CENTRE,210,471.44,8536
01/10/2018,P84042,FLORENCE HOUSE MEDICAL PRACTICE,237,684.5,9612
01/10/2018,P84605,FERNCLOUGH SURGERY,50,192.76,2004
01/10/2018,P84043,CORNISHWAY GROUP PRACTICE,235,539.65,9226
01/10/2018,P84071,WILBRAHAM SURGERY,115,285.75,4457
01/10/2018,P84012,NORTHENDEN GROUP PRACTICE,264,554.22,10116
01/10/2018,P84067,HAZELDENE MEDICAL CENTRE,178,473.68,6795
01/10/2018,P84016,LEVENSHULME MEDICAL PRACTICE,207,502.71,7882
01/10/2018,P84004,FIVE OAKS FAMILIY PRACTICE,247,687.12,9228
01/10/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,111,280.23,3973
01/10/2018,P84019,VALENTINE MEDICAL CENTRE,309,827.91,10987
01/10/2018,P84066,DAVID MEDICAL CENTRE,125,235.82,4434
01/10/2018,P84611,"DR CHIU, KOH AND GAN",173,336.42,6125
01/10/2018,P84048,TREGENNA GROUP PRACTICE,186,380.92,6533
01/10/2018,Y02325,CHARLESTOWN MD,120,328.57,4034
01/10/2018,P84663,THE NEVILLE FAMILY CENTRE,126,328.78,4232
01/10/2018,P84637,DR KHAN'S PRACTICE,84,302.04,2787
01/10/2018,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,367,1055.9,12063
01/10/2018,P84644,PARKSIDE SURGERY,152,373.69,4963
01/10/2018,P84025,ST GEORGE'S MEDICAL CENTRE,219,479.98,6988
01/10/2018,P84065,THE SINGH MEDICAL PRACTICE,121,242.45,3845
01/10/2018,P84059,LIME SQUARE MEDICAL CENTRE,192,499.06,6005
01/10/2018,P84045,THE PARK MEDICAL CENTRE,170,397.15,5186
01/10/2018,P84054,WHITLEY ROAD MEDICAL CENTRE,220,442.42,6668
01/10/2018,P84040,CONRAN MEDICAL CENTRE,233,554.32,6575
01/10/2018,P84024,BOWLAND MEDICAL PRACTICE,279,862.93,7781
01/10/2018,P84028,GORTON MEDICAL CENTRE,311,560.37,8370
01/10/2018,P84029,BENCHILL MEDICAL PRACTICE,387,1066.3,9643
01/10/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,177,549.52,4400
01/10/2018,P84049,THE AVENUE MEDICAL CENTRE,435,1428.53,10370
01/10/2018,P84033,BEACON MEDICAL CENTRE,177,397.01,4014
01/10/2018,P84055,MERSEYBANK SURGERY,122,286.37,2718
01/10/2018,P84690,DAM HEAD MEDICAL CENTRE,134,226.59,2785
01/10/2018,P84014,RK MEDICAL PRACTICE,248,512.99,4823
01/10/2018,Y02849,CITY HEALTH CENTRE,793,1644.04,12850
01/10/2018,Y01695,MP VICTORIA MILL,195,421.2,2598
01/10/2018,Y02890,HAWTHORN MC,399,1128.88,5189
01/11/2018,P84683,THE DOC'S SURGERY,45,89.58,7764
01/11/2018,P84630,THE ARCH MEDICAL PRACTICE,145,329.93,18207
01/11/2018,P84631,ARTANE MEDICAL CENTRE,15,30.25,1538
01/11/2018,P84005,THE VALLANCE CENTRE,94,163.66,9625
01/11/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,275,578.89,24172
01/11/2018,P84669,CORNBROOK MEDICAL PRACTICE,154,319.29,12809
01/11/2018,P84039,THE RANGE MEDICAL CENTRE,100,375.47,7915
01/11/2018,P84023,SURREY LODGE PRACTICE,105,306.46,8297
01/11/2018,P84035,BODEY MEDICAL CENTRE,223,461.95,16770
01/11/2018,P84034,BARLOW MEDICAL CENTRE,204,507.25,15055
01/11/2018,P84017,LADYBARN GROUP PRACTICE,148,417.44,10726
01/11/2018,P84018,MAULDETH MEDICAL CENTRE,90,136.99,6387
01/11/2018,P84068,CHORLTON FAMILY PRACTICE,226,733.73,15541
01/11/2018,P84626,WILMSLOW ROAD SURGERY,72,129.67,4900
01/11/2018,P84635,THE WHITSWOOD PRACTICE,59,229.05,4010
01/11/2018,P84616,MANCHESTER MEDICAL,111,209.25,7465
01/11/2018,P84010,THE BORCHARDT MEDICAL CENTRE,162,353.1,10358
01/11/2018,Y02520,SIMPSON MEDICAL PRACTICE,90,307.1,5656
01/11/2018,P84064,NEW ISLINGTON MEDICAL CENTRE,99,221.67,6092
01/11/2018,P84652,CORKLAND ROAD MEDICAL PRACTICE,121,261.75,7369
01/11/2018,P84022,KINGSWAY MEDICAL PRACTICE,100,313.47,6037
01/11/2018,P84665,AL-SHIFA MEDICAL CENTRE,48,61.57,2785
01/11/2018,P84041,CORNERSTONE FAMILY PRACTICE,126,291.93,7158
01/11/2018,P84650,THE ALEXANDRA PRACTICE,103,369.79,5838
01/11/2018,P84027,WEST POINT MEDICAL CENTRE,130,303.88,7348
01/11/2018,Y02960,NEW BANK HEALTH,111,383.9,6009
01/11/2018,P84026,DICKENSON ROAD MEDICAL CENTRE,141,281.38,7386
01/11/2018,P84639,FALLOWFIELD MEDICAL CENTRE,44,61.16,2302
01/11/2018,P84682,BURNAGE HEALTHCARE PRACTICE,45,80.07,2350
01/11/2018,P84009,AILSA CRAIG MEDICAL CENTRE,209,743.95,10792
01/11/2018,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,213,491.7,10519
01/11/2018,P84053,ASHCROFT SURGERY,163,456.57,8030
01/11/2018,P84056,PRINCESS ROAD SURGERY,105,337.18,5111
01/11/2018,P84051,EASTLANDS MEDICAL CENTRE,109,352.65,5262
01/11/2018,P84684,JOLLY MEDICAL CENTRE,85,283.14,4032
01/11/2018,P84050,MOUNT ROAD SURGERY,172,610.84,8044
01/11/2018,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,305,550.56,14008
01/11/2018,P84605,FERNCLOUGH SURGERY,44,120.1,2002
01/11/2018,P84071,WILBRAHAM SURGERY,99,215.41,4455
01/11/2018,P84689,LONGSIGHT MEDICAL PRACTICE,106,330.62,4767
01/11/2018,P84038,ASHVILLE SURGERY,213,636.5,9572
01/11/2018,P84042,FLORENCE HOUSE MEDICAL PRACTICE,216,656.5,9687
01/11/2018,P84004,FIVE OAKS FAMILIY PRACTICE,206,420.64,9213
01/11/2018,P84016,LEVENSHULME MEDICAL PRACTICE,179,323.4,7876
01/11/2018,P84074,WELLFIELD MEDICAL CENTRE,231,709.04,10158
01/11/2018,P84663,THE NEVILLE FAMILY CENTRE,97,223.9,4264
01/11/2018,P84061,BROOKLANDS MEDICAL PRACTICE,136,455.08,5964
01/11/2018,P84032,DRS HANIF & BANNURU,145,304.51,6264
01/11/2018,P84037,DR CUNNINGHAM & PARTNERS,161,558.83,6920
01/11/2018,P84012,NORTHENDEN GROUP PRACTICE,236,507.34,10107
01/11/2018,P84070,NEWTON HEATH MEDICAL CENTRE,157,482.64,6721
01/11/2018,P84611,"DR CHIU, KOH AND GAN",148,231.5,6283
01/11/2018,P84052,WEST GORTON MEDICAL PRACTICE,164,553.64,6893
01/11/2018,P84672,WOODLANDS MEDICAL PRACTICE,77,186.48,3232
01/11/2018,P84640,QUEENS MEDICAL CENTRE,92,289.12,3851
01/11/2018,P84645,PARK VIEW MEDICAL CENTRE,154,618.6,6340
01/11/2018,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,297,759.7,12087
01/11/2018,P84043,CORNISHWAY GROUP PRACTICE,228,426.83,9267
01/11/2018,P84067,HAZELDENE MEDICAL CENTRE,167,411.15,6784
01/11/2018,P84019,VALENTINE MEDICAL CENTRE,272,778.53,10993
01/11/2018,P84030,NEW COLLEGIATE MEDICAL CENTRE,357,1114.06,14017
01/11/2018,P84020,PEEL HALL MEDICAL CENTRE,236,676.2,9191
01/11/2018,P84679,WILLOWBANK SURGERY,46,79.9,1785
01/11/2018,P84065,THE SINGH MEDICAL PRACTICE,103,278.38,3855
01/11/2018,P84021,THE MAPLES MEDICAL CENTRE,229,612.59,8536
01/11/2018,P84062,BROOKDALE SURGERY,63,229.27,2338
01/11/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,108,402.55,3997
01/11/2018,P84066,DAVID MEDICAL CENTRE,121,255.23,4439
01/11/2018,P84048,TREGENNA GROUP PRACTICE,181,457.23,6545
01/11/2018,P84024,BOWLAND MEDICAL PRACTICE,221,566.05,7813
01/11/2018,P84054,WHITLEY ROAD MEDICAL CENTRE,190,483.98,6666
01/11/2018,P84055,MERSEYBANK SURGERY,82,141.59,2723
01/11/2018,P84059,LIME SQUARE MEDICAL CENTRE,189,440.33,6004
01/11/2018,P84637,DR KHAN'S PRACTICE,88,172.49,2793
01/11/2018,Y02325,CHARLESTOWN MD,133,347.63,4053
01/11/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,150,306.76,4393
01/11/2018,P84045,THE PARK MEDICAL CENTRE,179,424.13,5221
01/11/2018,P84040,CONRAN MEDICAL CENTRE,230,570.27,6609
01/11/2018,P84028,GORTON MEDICAL CENTRE,296,533.81,8392
01/11/2018,P84025,ST GEORGE'S MEDICAL CENTRE,250,585.65,7029
01/11/2018,P84049,THE AVENUE MEDICAL CENTRE,378,1095.41,10393
01/11/2018,P84644,PARKSIDE SURGERY,198,606.81,5005
01/11/2018,P84029,BENCHILL MEDICAL PRACTICE,407,1091.24,9646
01/11/2018,P84033,BEACON MEDICAL CENTRE,173,455.65,4018
01/11/2018,P84690,DAM HEAD MEDICAL CENTRE,129,240.74,2793
01/11/2018,Y02849,CITY HEALTH CENTRE,673,1450.83,12920
01/11/2018,P84014,RK MEDICAL PRACTICE,265,561.22,4824
01/11/2018,Y01695,MP VICTORIA MILL,167,666.36,2607
01/11/2018,Y02890,HAWTHORN MC,340,824.04,5189
01/12/2018,P84005,THE VALLANCE CENTRE,50,73.86,9814
01/12/2018,P84630,THE ARCH MEDICAL PRACTICE,136,312.03,18894
01/12/2018,P84683,THE DOC'S SURGERY,62,137.8,7767
01/12/2018,P84018,MAULDETH MEDICAL CENTRE,62,85.69,6360
01/12/2018,P84631,ARTANE MEDICAL CENTRE,15,28.33,1501
01/12/2018,P84669,CORNBROOK MEDICAL PRACTICE,143,469.86,12848
01/12/2018,P84023,SURREY LODGE PRACTICE,96,230.46,8353
01/12/2018,Y02960,NEW BANK HEALTH,73,340.77,6023
01/12/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,308,710.75,24150
01/12/2018,P84665,AL-SHIFA MEDICAL CENTRE,36,53.45,2786
01/12/2018,P84068,CHORLTON FAMILY PRACTICE,203,709.36,15624
01/12/2018,P84616,MANCHESTER MEDICAL,100,225.73,7493
01/12/2018,P84035,BODEY MEDICAL CENTRE,228,486.81,16719
01/12/2018,P84064,NEW ISLINGTON MEDICAL CENTRE,85,233.86,6121
01/12/2018,P84039,THE RANGE MEDICAL CENTRE,111,360.67,7892
01/12/2018,P84009,AILSA CRAIG MEDICAL CENTRE,167,530.14,10829
01/12/2018,Y02520,SIMPSON MEDICAL PRACTICE,87,330.68,5634
01/12/2018,P84682,BURNAGE HEALTHCARE PRACTICE,38,83.52,2384
01/12/2018,P84017,LADYBARN GROUP PRACTICE,173,470.83,10722
01/12/2018,P84050,MOUNT ROAD SURGERY,133,326.66,8059
01/12/2018,P84626,WILMSLOW ROAD SURGERY,85,288.67,4925
01/12/2018,P84010,THE BORCHARDT MEDICAL CENTRE,182,442.19,10390
01/12/2018,P84056,PRINCESS ROAD SURGERY,90,169.82,5128
01/12/2018,P84034,BARLOW MEDICAL CENTRE,269,655.54,15136
01/12/2018,P84652,CORKLAND ROAD MEDICAL PRACTICE,131,442.11,7333
01/12/2018,P84022,KINGSWAY MEDICAL PRACTICE,114,292.29,6015
01/12/2018,P84053,ASHCROFT SURGERY,153,286.29,8034
01/12/2018,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,205,364.99,10523
01/12/2018,P84650,THE ALEXANDRA PRACTICE,117,341.58,5864
01/12/2018,P84605,FERNCLOUGH SURGERY,40,77.73,1996
01/12/2018,P84062,BROOKDALE SURGERY,47,114.9,2339
01/12/2018,P84061,BROOKLANDS MEDICAL PRACTICE,123,309.7,5963
01/12/2018,P84042,FLORENCE HOUSE MEDICAL PRACTICE,203,618.24,9761
01/12/2018,P84684,JOLLY MEDICAL CENTRE,85,130.72,4045
01/12/2018,P84639,FALLOWFIELD MEDICAL CENTRE,49,59.34,2312
01/12/2018,P84074,WELLFIELD MEDICAL CENTRE,216,500.24,10188
01/12/2018,P84070,NEWTON HEATH MEDICAL CENTRE,144,302.85,6746
01/12/2018,P84679,WILLOWBANK SURGERY,38,86.5,1778
01/12/2018,P84027,WEST POINT MEDICAL CENTRE,158,346.21,7388
01/12/2018,P84026,DICKENSON ROAD MEDICAL CENTRE,161,407.49,7408
01/12/2018,P84038,ASHVILLE SURGERY,210,749.43,9599
01/12/2018,P84635,THE WHITSWOOD PRACTICE,89,185.63,4015
01/12/2018,P84037,DR CUNNINGHAM & PARTNERS,154,347.4,6933
01/12/2018,P84689,LONGSIGHT MEDICAL PRACTICE,107,234.15,4744
01/12/2018,P84004,FIVE OAKS FAMILIY PRACTICE,209,559.88,9207
01/12/2018,P84021,THE MAPLES MEDICAL CENTRE,195,373.23,8553
01/12/2018,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,321,529.81,14031
01/12/2018,P84032,DRS HANIF & BANNURU,145,336.3,6272
01/12/2018,P84043,CORNISHWAY GROUP PRACTICE,215,572.15,9295
01/12/2018,P84041,CORNERSTONE FAMILY PRACTICE,165,309.3,7130
01/12/2018,P84052,WEST GORTON MEDICAL PRACTICE,161,509.36,6909
01/12/2018,P84012,NORTHENDEN GROUP PRACTICE,240,640.72,10096
01/12/2018,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,290,630.19,12065
01/12/2018,P84640,QUEENS MEDICAL CENTRE,95,339.42,3908
01/12/2018,P84611,"DR CHIU, KOH AND GAN",154,252.44,6301
01/12/2018,P84672,WOODLANDS MEDICAL PRACTICE,79,223.59,3227
01/12/2018,P84051,EASTLANDS MEDICAL CENTRE,133,418.03,5253
01/12/2018,P84019,VALENTINE MEDICAL CENTRE,280,786.25,11001
01/12/2018,P84016,LEVENSHULME MEDICAL PRACTICE,205,495.37,7853
01/12/2018,P84020,PEEL HALL MEDICAL CENTRE,240,660.85,9185
01/12/2018,P84645,PARK VIEW MEDICAL CENTRE,168,584.71,6324
01/12/2018,P84071,WILBRAHAM SURGERY,119,250.99,4435
01/12/2018,P84048,TREGENNA GROUP PRACTICE,181,555.79,6526
01/12/2018,P84030,NEW COLLEGIATE MEDICAL CENTRE,392,1032.59,14054
01/12/2018,P84663,THE NEVILLE FAMILY CENTRE,126,281.58,4300
01/12/2018,P84066,DAVID MEDICAL CENTRE,132,279.71,4457
01/12/2018,P84651,NORTHERN MOOR MEDICAL PRACTICE,120,271.17,4030
01/12/2018,P84054,WHITLEY ROAD MEDICAL CENTRE,200,444.12,6670
01/12/2018,P84059,LIME SQUARE MEDICAL CENTRE,181,694.04,6035
01/12/2018,P84040,CONRAN MEDICAL CENTRE,202,455.87,6645
01/12/2018,P84024,BOWLAND MEDICAL PRACTICE,237,481.39,7793
01/12/2018,P84045,THE PARK MEDICAL CENTRE,162,397.77,5221
01/12/2018,P84065,THE SINGH MEDICAL PRACTICE,122,276.53,3850
01/12/2018,P84067,HAZELDENE MEDICAL CENTRE,215,524.07,6762
01/12/2018,P84637,DR KHAN'S PRACTICE,91,230.05,2789
01/12/2018,Y02325,CHARLESTOWN MD,135,444.22,4069
01/12/2018,P84047,DROYLSDEN RD FAMILY PRACTICE,149,218.24,4402
01/12/2018,P84028,GORTON MEDICAL CENTRE,285,524.22,8407
01/12/2018,P84644,PARKSIDE SURGERY,185,490.7,5006
01/12/2018,P84690,DAM HEAD MEDICAL CENTRE,105,158.39,2800
01/12/2018,P84049,THE AVENUE MEDICAL CENTRE,416,1183.13,10395
01/12/2018,P84029,BENCHILL MEDICAL PRACTICE,404,835.87,9646
01/12/2018,P84025,ST GEORGE'S MEDICAL CENTRE,302,713.17,7011
01/12/2018,P84055,MERSEYBANK SURGERY,119,367.33,2727
01/12/2018,P84033,BEACON MEDICAL CENTRE,182,361.17,4022
01/12/2018,P84014,RK MEDICAL PRACTICE,226,383.69,4843
01/12/2018,Y02849,CITY HEALTH CENTRE,695,1346.33,13100
01/12/2018,Y02890,HAWTHORN MC,307,724.33,5167
01/12/2018,Y01695,MP VICTORIA MILL,172,314.73,2625
01/01/2019,P84630,THE ARCH MEDICAL PRACTICE,160,404.79,18867
01/01/2019,P84005,THE VALLANCE CENTRE,85,109.33,9843
01/01/2019,P84683,THE DOC'S SURGERY,92,164.01,7757
01/01/2019,P84631,ARTANE MEDICAL CENTRE,19,17.58,1455
01/01/2019,P84669,CORNBROOK MEDICAL PRACTICE,179,472.89,12925
01/01/2019,P84018,MAULDETH MEDICAL CENTRE,92,132.25,6288
01/01/2019,P84072,THE ROBERT DARBISHIRE PRACTICE,356,794.33,24155
01/01/2019,P84068,CHORLTON FAMILY PRACTICE,231,608.53,15667
01/01/2019,P84639,FALLOWFIELD MEDICAL CENTRE,38,61.56,2328
01/01/2019,P84616,MANCHESTER MEDICAL,123,261.25,7522
01/01/2019,P84023,SURREY LODGE PRACTICE,138,399.94,8365
01/01/2019,P84017,LADYBARN GROUP PRACTICE,180,405.32,10732
01/01/2019,Y02520,SIMPSON MEDICAL PRACTICE,96,271.04,5649
01/01/2019,P84665,AL-SHIFA MEDICAL CENTRE,48,168.91,2785
01/01/2019,P84010,THE BORCHARDT MEDICAL CENTRE,180,458.11,10389
01/01/2019,P84035,BODEY MEDICAL CENTRE,292,636.9,16674
01/01/2019,P84050,MOUNT ROAD SURGERY,150,443.68,8064
01/01/2019,P84034,BARLOW MEDICAL CENTRE,283,490.75,15197
01/01/2019,P84022,KINGSWAY MEDICAL PRACTICE,116,205.3,6040
01/01/2019,P84635,THE WHITSWOOD PRACTICE,78,172.64,4026
01/01/2019,P84064,NEW ISLINGTON MEDICAL CENTRE,122,248.48,6181
01/01/2019,P84042,FLORENCE HOUSE MEDICAL PRACTICE,194,458.72,9824
01/01/2019,P84039,THE RANGE MEDICAL CENTRE,158,417.84,7867
01/01/2019,P84053,ASHCROFT SURGERY,167,482.06,8086
01/01/2019,P84009,AILSA CRAIG MEDICAL CENTRE,232,712.21,10852
01/01/2019,P84682,BURNAGE HEALTHCARE PRACTICE,51,93.09,2381
01/01/2019,P84027,WEST POINT MEDICAL CENTRE,158,395.78,7370
01/01/2019,Y02960,NEW BANK HEALTH,130,504.65,6024
01/01/2019,P84650,THE ALEXANDRA PRACTICE,131,448.01,5892
01/01/2019,P84652,CORKLAND ROAD MEDICAL PRACTICE,166,592.37,7301
01/01/2019,P84038,ASHVILLE SURGERY,220,795,9622
01/01/2019,P84026,DICKENSON ROAD MEDICAL CENTRE,171,357.23,7395
01/01/2019,P84037,DR CUNNINGHAM & PARTNERS,161,388.01,6940
01/01/2019,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,246,438.76,10537
01/01/2019,P84052,WEST GORTON MEDICAL PRACTICE,166,468.73,6921
01/01/2019,P84070,NEWTON HEATH MEDICAL CENTRE,163,325.96,6744
01/01/2019,P84062,BROOKDALE SURGERY,57,164.81,2341
01/01/2019,P84626,WILMSLOW ROAD SURGERY,120,242.13,4922
01/01/2019,P84605,FERNCLOUGH SURGERY,49,147.03,1989
01/01/2019,P84041,CORNERSTONE FAMILY PRACTICE,175,498.56,7065
01/01/2019,P84074,WELLFIELD MEDICAL CENTRE,259,578.58,10207
01/01/2019,P84684,JOLLY MEDICAL CENTRE,104,187.25,4079
01/01/2019,P84020,PEEL HALL MEDICAL CENTRE,235,651.93,9184
01/01/2019,P84051,EASTLANDS MEDICAL CENTRE,136,414.96,5246
01/01/2019,P84066,DAVID MEDICAL CENTRE,116,221.46,4451
01/01/2019,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,317,727,12060
01/01/2019,P84645,PARK VIEW MEDICAL CENTRE,168,448.82,6339
01/01/2019,P84016,LEVENSHULME MEDICAL PRACTICE,212,454.5,7882
01/01/2019,P84679,WILLOWBANK SURGERY,48,69.98,1780
01/01/2019,P84067,HAZELDENE MEDICAL CENTRE,184,384.74,6783
01/01/2019,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,383,615.12,14028
01/01/2019,P84640,QUEENS MEDICAL CENTRE,108,315.23,3951
01/01/2019,P84071,WILBRAHAM SURGERY,122,188.34,4412
01/01/2019,P84004,FIVE OAKS FAMILIY PRACTICE,257,680.85,9215
01/01/2019,P84056,PRINCESS ROAD SURGERY,146,305.87,5120
01/01/2019,P84061,BROOKLANDS MEDICAL PRACTICE,174,471.36,5973
01/01/2019,P84689,LONGSIGHT MEDICAL PRACTICE,139,265.93,4754
01/01/2019,Y02325,CHARLESTOWN MD,121,279.8,4069
01/01/2019,P84012,NORTHENDEN GROUP PRACTICE,300,635.27,10087
01/01/2019,P84043,CORNISHWAY GROUP PRACTICE,280,615.63,9313
01/01/2019,P84030,NEW COLLEGIATE MEDICAL CENTRE,429,1158.8,14059
01/01/2019,P84019,VALENTINE MEDICAL CENTRE,338,1005.68,11043
01/01/2019,P84055,MERSEYBANK SURGERY,85,135.81,2724
01/01/2019,P84651,NORTHERN MOOR MEDICAL PRACTICE,128,298.99,4033
01/01/2019,P84021,THE MAPLES MEDICAL CENTRE,275,627.71,8559
01/01/2019,P84611,"DR CHIU, KOH AND GAN",204,351.64,6343
01/01/2019,P84637,DR KHAN'S PRACTICE,91,184.27,2803
01/01/2019,P84032,DRS HANIF & BANNURU,209,432.64,6269
01/01/2019,P84663,THE NEVILLE FAMILY CENTRE,146,328.85,4329
01/01/2019,P84048,TREGENNA GROUP PRACTICE,222,455.9,6540
01/01/2019,P84672,WOODLANDS MEDICAL PRACTICE,110,264.94,3226
01/01/2019,P84644,PARKSIDE SURGERY,173,533.11,5054
01/01/2019,P84040,CONRAN MEDICAL CENTRE,239,618.15,6676
01/01/2019,P84028,GORTON MEDICAL CENTRE,302,543.94,8405
01/01/2019,P84065,THE SINGH MEDICAL PRACTICE,142,275.52,3851
01/01/2019,P84054,WHITLEY ROAD MEDICAL CENTRE,249,531.86,6683
01/01/2019,P84059,LIME SQUARE MEDICAL CENTRE,240,618.87,6065
01/01/2019,P84045,THE PARK MEDICAL CENTRE,208,459.21,5243
01/01/2019,P84047,DROYLSDEN RD FAMILY PRACTICE,177,305.11,4387
01/01/2019,P84024,BOWLAND MEDICAL PRACTICE,324,770.52,7794
01/01/2019,P84049,THE AVENUE MEDICAL CENTRE,437,1261.13,10386
01/01/2019,P84029,BENCHILL MEDICAL PRACTICE,436,900.22,9657
01/01/2019,P84690,DAM HEAD MEDICAL CENTRE,129,163.47,2790
01/01/2019,P84025,ST GEORGE'S MEDICAL CENTRE,328,659.29,7012
